runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name,num_agents
1.14456,4,9,26343,78891,5757,5757,5755,5755,0,4,0,0,0,0,0,0,0,0,0,0.00863,0,0,0,0,0.001294,0.069922,0.527322,0.574985,4.90181,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-1.scen:,37
0.804792,4,9,26343,78891,5757,5757,5755,5755,0,4,0,0,0,0,0,0,0,0,0,0.00304,0,0,0,0,0.000934,0.092909,0.381067,0.383278,5.68211,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-1.scen:,37
1.26419,4,9,26586,80011,5998,5998,5996,5996,0,4,0,0,0,0,0,0,0,0,0,0.010725,0,0,0,0,0.000885,0.099194,0.540572,0.588554,5.74692,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-1.scen:,38
1.17396,4,9,26586,80011,5998,5998,5996,5996,0,4,0,0,0,0,0,0,0,0,0,0.008945,0,0,0,0,0.001322,0.071919,0.53565,0.583086,5.03921,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-1.scen:,38
0.826701,4,9,26586,80011,5998,5998,5996,5996,0,4,0,0,0,0,0,0,0,0,0,0.003118,0,0,0,0,0.000949,0.095313,0.388053,0.39029,5.83333,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-1.scen:,38
1.3186,4,9,26741,80870,6153,6153,6151,6151,0,4,0,0,0,0,0,0,0,0,0,0.011278,0,0,0,0,0.000901,0.103229,0.555166,0.603776,5.94168,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-1.scen:,39
1.20431,4,9,26741,80870,6153,6153,6151,6151,0,4,0,0,0,0,0,0,0,0,0,0.009167,0,0,0,0,0.001287,0.074323,0.538285,0.586567,5.18687,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-1.scen:,39
0.83603,4,9,26741,80870,6153,6153,6151,6151,0,4,0,0,0,0,0,0,0,0,0,0.003147,0,0,0,0,0.000951,0.097599,0.391199,0.393423,5.99133,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-1.scen:,39
1.81843,8,17,37812,109992,6364,6364,6362,6362,0,8,0,0,0,0,0,0,0,0,0,0.015365,0,0,0,0,0.001003,0.209587,0.970315,1.06168,6.09432,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-1.scen:,40
1.70264,8,17,37812,109992,6364,6364,6362,6362,0,8,0,0,0,0,0,0,0,0,0,0.012478,0,0,0,0,0.001569,0.152797,0.939645,1.03105,5.28571,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-1.scen:,40
1.1905,8,17,37812,109992,6364,6364,6362,6362,0,8,0,0,0,0,0,0,0,0,0,0.004129,0,0,0,0,0.001142,0.202322,0.698147,0.701751,6.12847,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-1.scen:,40
1.89084,8,17,38224,111936,6791,6791,6789,6789,0,8,0,0,0,0,0,0,0,0,0,0.016538,0,0,0,0,0.000999,0.218008,0.994357,1.09206,6.2796,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-1.scen:,41
1.78929,8,17,38224,111936,6791,6791,6789,6789,0,8,0,0,0,0,0,0,0,0,0,0.013234,0,0,0,0,0.001638,0.161479,0.97864,1.07212,5.44984,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-1.scen:,41
1.22839,8,17,38224,111936,6791,6791,6789,6789,0,8,0,0,0,0,0,0,0,0,0,0.004185,0,0,0,0,0.001146,0.210223,0.70793,0.711496,6.28524,CBS with AStar,./scenesinput/Berlin_1_256/Berlin_1_256-even-1.scen:,41
